ID_Cliente,Edad,Ingresos,Visitas_Web,Tiempo_Web,Tours_Vistos,Promociones_Usadas,Reservo_Tour,Monto_Pagado
CL06140,60,4927,12,15.74,5,2,0,0.0
CL06141,30,9644,6,1.48,7,0,0,0.0
CL06142,45,5911,4,11.39,6,2,0,0.0
CL06143,26,1413,7,5.22,6,1,0,0.0
CL06144,37,2550,7,0.67,4,4,1,2033.71
CL06145,36,5526,6,10.71,8,1,0,0.0
CL06146,56,8141,18,21.78,3,2,0,0.0
CL06147,29,7571,6,27.63,5,3,0,0.0
CL06148,32,2946,3,19.87,1,3,0,0.0
CL06149,48,6203,9,12.06,1,3,0,0.0
CL06150,31,1191,12,29.98,9,1,0,0.0
CL06151,28,1040,3,8.49,4,0,1,2662.89
CL06152,43,6892,18,5.61,9,4,1,2760.42
CL06153,59,4449,9,13.91,7,4,0,0.0
CL06154,44,9327,6,15.15,8,1,1,3796.02
CL06155,28,6909,4,10.64,9,2,1,3236.64
CL06156,55,2941,2,20.86,1,1,0,0.0
CL06157,51,5221,1,5.52,7,3,0,0.0
CL06158,60,8524,10,15.31,8,2,0,0.0
CL06159,36,7543,9,15.0,2,4,1,2265.78
CL06160,23,7222,12,24.71,9,1,0,0.0
CL06161,63,9580,6,27.81,1,0,0,0.0
CL06162,55,2558,9,19.9,3,0,1,1626.88
CL06163,59,3121,3,9.16,9,4,0,0.0
CL06164,45,2028,19,20.69,1,2,1,2553.11
CL06165,18,9273,15,7.54,4,3,1,1276.93
CL06166,52,6656,19,29.0,6,0,1,2049.23
CL06167,57,9967,5,24.67,6,0,0,0.0
CL06168,25,4038,8,12.94,4,1,1,2261.07
CL06169,64,2878,12,23.53,1,4,0,0.0
CL06170,24,3271,6,12.26,5,0,0,0.0
CL06171,28,2607,17,2.24,5,1,0,0.0
CL06172,56,4139,13,21.2,3,2,0,0.0
CL06173,21,1605,4,12.14,3,0,0,0.0
CL06174,42,5735,12,27.91,4,4,0,0.0
CL06175,29,4665,7,9.2,3,1,1,707.06
CL06176,43,6852,14,25.3,3,2,0,0.0
CL06177,55,6462,18,20.41,3,1,0,0.0
CL06178,63,3144,8,25.6,7,3,0,0.0
CL06179,29,5270,5,8.76,9,4,0,0.0
CL06180,60,9107,13,13.84,1,4,0,0.0
CL06181,54,2376,9,24.69,8,0,0,0.0
CL06182,63,4462,8,19.31,1,1,0,0.0
CL06183,41,1347,16,10.8,9,2,0,0.0
CL06184,33,1000,12,15.36,8,0,0,0.0
CL06185,30,1062,16,29.88,6,4,0,0.0
CL06186,42,2783,18,22.26,6,1,0,0.0
CL06187,21,9417,12,18.44,7,2,1,3362.36
CL06188,28,7566,8,24.84,8,4,1,2362.14
CL06189,49,2042,0,13.26,7,2,1,688.52
CL06190,24,2234,0,28.5,1,1,0,0.0
CL06191,63,2984,4,16.56,4,2,0,0.0
CL06192,28,2594,7,9.81,4,0,0,0.0
CL06193,45,7257,17,2.58,9,0,0,0.0
CL06194,58,2952,3,11.27,9,1,1,2926.72
CL06195,40,2695,0,17.06,3,4,0,0.0
CL06196,62,1954,14,21.1,9,3,1,2205.38
CL06197,40,4291,19,26.25,5,3,0,0.0
CL06198,45,9548,3,28.32,6,3,1,2817.41
CL06199,60,1968,8,3.07,7,4,1,2824.04
CL06200,64,1241,19,18.03,3,0,0,0.0
CL06201,43,5234,9,20.0,4,0,1,3313.88
CL06202,42,9338,14,5.16,5,0,0,0.0
CL06203,46,8349,2,16.37,1,1,0,0.0
CL06204,36,6161,1,10.05,8,0,1,2256.7
CL06205,50,9734,4,2.32,7,0,0,0.0
CL06206,53,9883,0,1.98,2,0,0,0.0
CL06207,31,2025,10,22.78,7,3,0,0.0
CL06208,31,4359,11,18.46,9,2,0,0.0
CL06209,52,6257,2,21.45,5,0,0,0.0
CL06210,47,6736,15,20.56,6,2,0,0.0
CL06211,45,8679,13,4.03,5,0,0,0.0
CL06212,34,3951,11,4.55,1,3,1,3464.85
CL06213,20,9921,19,7.57,6,3,0,0.0
CL06214,33,8389,15,11.97,7,2,0,0.0
CL06215,63,3555,7,28.18,5,3,1,2673.48
CL06216,47,2150,16,20.22,3,1,0,0.0
CL06217,46,2735,16,7.66,6,4,1,1225.05
CL06218,62,8931,6,1.68,7,4,0,0.0
CL06219,32,2038,14,20.53,9,0,1,954.98
CL06220,63,7369,8,18.76,7,3,0,0.0
CL06221,42,8127,3,20.27,3,4,0,0.0
CL06222,55,3912,7,7.84,1,2,1,3235.79
CL06223,59,5840,9,15.51,7,2,1,3271.61
CL06224,64,2242,14,10.85,8,2,1,3017.74
CL06225,55,9964,17,24.53,1,0,0,0.0
CL06226,40,9098,13,2.08,5,4,0,0.0
CL06227,42,4412,4,8.26,8,4,0,0.0
CL06228,59,3499,8,18.09,7,4,0,0.0
CL06229,24,8160,12,6.16,2,2,1,3895.43
CL06230,39,7110,18,20.18,4,2,0,0.0
CL06231,34,4545,10,4.1,6,0,0,0.0
CL06232,35,2213,11,0.68,7,1,1,2444.76
CL06233,58,1418,2,25.9,7,4,1,2241.49
CL06234,27,5960,1,10.0,3,0,0,0.0
CL06235,27,1788,14,4.71,8,2,1,3189.66
CL06236,24,2871,4,5.18,7,1,0,0.0
CL06237,55,3025,6,26.58,4,3,1,1822.27
CL06238,44,7264,3,19.63,4,1,0,0.0
CL06239,50,3446,4,28.69,4,0,0,0.0
CL06240,18,8429,15,24.0,5,1,0,0.0
CL06241,61,5823,14,23.03,2,2,1,1945.05
CL06242,51,9752,15,14.99,9,1,0,0.0
CL06243,21,3651,3,24.62,6,2,0,0.0
CL06244,34,1539,5,12.38,8,1,0,0.0
CL06245,21,7499,17,24.81,1,0,1,3626.06
CL06246,60,5755,2,22.73,6,3,1,1448.59
CL06247,43,6959,4,20.35,6,4,0,0.0
CL06248,21,4289,1,9.89,8,1,1,1203.97
CL06249,18,6546,15,18.92,1,3,1,1830.38
CL06250,24,3758,5,15.2,5,1,1,778.58
CL06251,47,6311,14,13.85,3,3,0,0.0
CL06252,26,5107,17,29.71,6,2,0,0.0
CL06253,52,2895,5,15.13,9,3,0,0.0
CL06254,25,3500,12,0.96,3,4,0,0.0
CL06255,41,3829,12,18.79,9,3,1,2804.32
CL06256,36,1047,0,21.84,9,4,0,0.0
CL06257,53,3364,15,26.56,1,4,1,997.11
CL06258,60,6666,3,18.98,2,3,0,0.0
CL06259,44,7458,16,0.58,4,4,0,0.0
CL06260,49,9945,17,3.59,7,4,0,0.0
CL06261,31,9177,15,4.84,2,2,0,0.0
CL06262,35,8630,0,6.34,7,0,0,0.0
CL06263,45,8931,5,23.99,5,2,0,0.0
CL06264,46,8058,10,9.29,7,0,0,0.0
CL06265,33,3802,5,9.37,9,0,0,0.0
CL06266,52,9594,16,22.67,9,2,0,0.0
CL06267,64,3086,3,12.37,3,4,0,0.0
CL06268,48,7724,13,1.94,3,2,0,0.0
CL06269,21,7155,13,17.55,7,4,1,2626.1
CL06270,54,2149,19,3.9,5,2,0,0.0
CL06271,34,1062,7,17.15,5,2,1,2864.44
CL06272,56,4153,1,23.39,5,1,0,0.0
CL06273,63,6938,4,27.88,9,3,0,0.0
CL06274,43,1751,3,2.01,4,2,1,677.07
CL06275,56,8776,9,9.12,6,3,0,0.0
CL06276,58,9849,19,19.57,6,4,0,0.0
CL06277,21,1700,2,9.46,7,1,1,389.63
CL06278,47,2540,15,13.53,2,1,1,2381.04
CL06279,47,4032,9,0.6,6,0,1,826.27
CL06280,39,7167,14,20.8,9,3,0,0.0
CL06281,28,7364,3,26.5,3,1,1,2101.45
CL06282,19,2983,0,29.31,2,4,1,1379.13
CL06283,61,9506,14,24.92,8,0,0,0.0
CL06284,29,6796,9,0.95,1,1,0,0.0
CL06285,47,8648,19,19.56,8,4,1,2131.39
CL06286,53,8894,17,14.87,5,3,0,0.0
CL06287,35,3314,15,28.14,9,4,1,2614.11
CL06288,43,8959,8,27.06,9,4,1,1690.84
CL06289,24,2649,18,29.64,4,4,0,0.0
CL06290,18,8700,16,25.86,1,2,0,0.0
CL06291,43,7900,9,16.41,5,1,0,0.0
CL06292,40,4800,18,21.45,7,4,0,0.0
CL06293,43,3478,7,28.94,9,0,0,0.0
CL06294,62,8054,18,17.34,9,2,1,3876.28
CL06295,23,7059,4,25.2,9,4,1,3654.17
CL06296,23,9433,1,28.27,6,4,1,2761.79
CL06297,61,7209,14,17.12,2,1,1,3091.0
CL06298,25,8115,16,4.77,5,2,0,0.0
CL06299,41,3256,9,4.67,3,4,0,0.0
CL06300,39,4368,1,3.46,6,4,1,2238.7
CL06301,36,8387,8,14.29,5,3,1,1622.07
CL06302,54,9558,1,14.4,1,0,1,2749.57
CL06303,35,3827,17,18.52,2,0,1,661.9
CL06304,48,3487,11,14.49,5,1,0,0.0
CL06305,54,4603,14,29.19,6,2,0,0.0
CL06306,47,4521,19,8.74,1,4,0,0.0
CL06307,59,5517,5,26.21,7,2,0,0.0
CL06308,50,2643,17,3.01,3,1,1,3014.81
CL06309,27,2212,12,18.06,1,3,0,0.0
CL06310,54,8345,3,19.45,7,1,0,0.0
CL06311,29,5703,11,23.17,7,0,1,2582.82
CL06312,47,6434,8,15.09,3,3,1,2926.46
CL06313,44,1019,1,5.92,6,4,0,0.0
CL06314,56,1675,15,11.07,4,1,1,3197.0
CL06315,26,5477,0,8.16,4,2,0,0.0
CL06316,38,1608,3,12.57,9,2,0,0.0
CL06317,29,7286,14,15.9,7,0,0,0.0
CL06318,46,1061,19,18.75,6,0,1,1044.74
CL06319,50,2154,0,25.35,9,0,1,2074.27
CL06320,60,4716,19,27.3,3,0,0,0.0
CL06321,32,6242,14,13.88,4,4,1,2741.66
CL06322,19,6559,2,2.66,9,3,0,0.0
CL06323,56,6022,12,23.91,4,0,0,0.0
CL06324,61,7485,17,14.31,7,1,0,0.0
CL06325,35,2442,12,16.39,9,4,0,0.0
CL06326,20,2653,9,17.87,4,3,1,2853.07
CL06327,24,3502,19,20.04,9,4,1,2552.25
CL06328,60,4269,6,26.7,7,2,0,0.0
CL06329,35,1281,7,28.56,4,4,1,1234.71
CL06330,61,4403,0,28.21,3,4,0,0.0
CL06331,55,2235,17,24.28,6,2,1,634.25
CL06332,54,5760,11,26.68,3,2,0,0.0
CL06333,50,7940,17,1.49,7,2,0,0.0
CL06334,61,1785,11,25.47,1,4,0,0.0
CL06335,48,4194,19,2.17,7,2,1,3430.26
CL06336,28,5789,8,22.39,3,0,0,0.0
CL06337,21,4775,1,5.08,9,1,1,2813.18
CL06338,35,6350,13,10.8,6,1,0,0.0
CL06339,21,1533,3,5.53,7,2,0,0.0
CL06340,51,9593,14,13.3,9,3,1,1622.4
CL06341,46,4663,16,12.35,6,4,0,0.0
CL06342,41,1129,18,1.44,2,1,0,0.0
CL06343,39,3959,5,24.91,6,0,0,0.0
CL06344,19,2858,8,25.63,6,3,1,2344.78
CL06345,61,4649,16,23.63,2,3,0,0.0
CL06346,23,4097,14,25.43,7,0,1,953.62
CL06347,59,4512,4,22.53,9,4,0,0.0
CL06348,42,5860,17,28.12,4,4,0,0.0
CL06349,38,9833,3,17.29,5,2,0,0.0
CL06350,33,1723,1,17.48,6,0,1,1536.97
CL06351,48,1737,18,25.8,1,0,1,2569.53
CL06352,31,2299,4,10.48,8,0,0,0.0
CL06353,56,4480,3,1.5,9,2,0,0.0
CL06354,45,1339,4,22.5,1,1,0,0.0
CL06355,49,1152,18,7.64,4,4,1,2977.33
CL06356,45,6684,12,14.23,6,2,1,2042.55
CL06357,26,4051,15,7.21,1,2,0,0.0
CL06358,62,1426,11,24.81,3,2,0,0.0
CL06359,39,8146,8,28.75,7,0,1,1002.44
CL06360,49,9125,15,1.65,8,2,1,3360.31
CL06361,22,7347,13,7.0,8,1,0,0.0
CL06362,40,3372,0,5.69,5,3,0,0.0
CL06363,22,9126,19,20.2,1,2,0,0.0
CL06364,59,1949,3,12.86,1,1,0,0.0
CL06365,49,8695,8,13.69,8,0,1,1428.1
CL06366,27,2373,18,4.71,5,3,0,0.0
CL06367,56,8082,13,12.44,9,4,1,1572.77
CL06368,32,3482,11,9.1,1,4,0,0.0
CL06369,24,8593,3,18.34,2,0,0,0.0
CL06370,46,1370,6,6.52,4,0,1,409.83
CL06371,64,8837,16,18.44,7,4,0,0.0
CL06372,20,3296,0,11.33,4,0,1,543.2
CL06373,36,8034,13,10.39,8,4,0,0.0
CL06374,27,7324,14,9.17,7,0,0,0.0
CL06375,45,8142,11,20.22,5,4,1,1224.21
CL06376,46,8028,11,16.87,7,1,1,3753.42
CL06377,32,7479,5,25.55,8,0,0,0.0
CL06378,52,5145,12,7.25,3,4,0,0.0
CL06379,23,5021,15,1.2,3,0,0,0.0
CL06380,29,3364,13,5.46,2,4,1,2425.26
CL06381,64,6230,6,10.3,4,4,0,0.0
CL06382,55,6970,15,5.39,4,3,1,1136.78
CL06383,30,9954,8,2.51,4,0,1,2233.33
CL06384,46,8300,13,13.36,2,1,0,0.0
CL06385,36,7755,6,20.31,7,2,1,1133.8
CL06386,20,2004,11,22.55,3,2,1,1162.51
CL06387,25,8057,2,11.96,1,0,0,0.0
CL06388,25,4755,13,14.34,2,4,0,0.0
CL06389,37,3846,18,22.66,5,4,0,0.0
CL06390,64,7262,10,10.58,9,1,0,0.0
CL06391,21,9541,4,23.54,4,0,0,0.0
CL06392,38,3964,12,29.02,6,2,1,2223.85
CL06393,20,9878,9,26.41,3,1,0,0.0
CL06394,62,5637,6,13.61,9,0,0,0.0
CL06395,25,3755,16,17.39,2,0,0,0.0
CL06396,40,4624,15,21.49,8,0,0,0.0
CL06397,33,3732,7,10.48,3,3,1,3289.01
CL06398,30,7473,16,23.98,8,1,0,0.0
CL06399,20,7351,12,13.11,3,0,0,0.0
CL06400,26,2693,10,25.41,4,1,0,0.0
CL06401,31,1684,19,7.64,8,2,0,0.0
CL06402,30,3919,17,0.34,4,0,0,0.0
CL06403,24,8166,4,18.98,9,4,0,0.0
CL06404,32,4756,5,13.56,9,0,0,0.0
CL06405,24,6454,19,1.79,6,0,0,0.0
CL06406,55,4283,13,14.63,1,1,0,0.0
CL06407,51,5691,11,5.06,9,1,1,3604.4
CL06408,58,7828,3,18.89,9,3,0,0.0
CL06409,39,8350,6,13.35,7,0,0,0.0
CL06410,41,2156,10,5.13,9,2,1,930.91
CL06411,54,4061,19,12.36,8,1,1,1160.27
CL06412,61,8157,1,6.98,9,3,0,0.0
CL06413,18,6919,3,19.59,9,4,1,3028.53
CL06414,27,6893,6,8.85,7,4,0,0.0
CL06415,60,5445,0,24.66,6,3,0,0.0
CL06416,33,7436,14,0.42,2,4,0,0.0
CL06417,63,2292,19,12.1,7,0,1,2044.85
CL06418,25,8902,7,18.51,1,1,0,0.0
CL06419,42,3067,4,0.68,6,2,1,3048.32
CL06420,29,2979,13,6.48,6,4,0,0.0
CL06421,42,2736,17,9.82,7,0,0,0.0
CL06422,34,2918,2,0.66,2,1,1,630.54
CL06423,43,1700,1,16.4,4,0,0,0.0
CL06424,63,5046,15,18.93,2,0,0,0.0
CL06425,31,3073,13,6.83,4,1,0,0.0
CL06426,58,5661,15,16.3,3,4,0,0.0
CL06427,53,1394,10,29.97,2,4,0,0.0
CL06428,40,4048,16,26.61,2,0,1,3221.0
CL06429,60,4452,2,1.76,3,3,1,1168.58
CL06430,23,1522,4,3.84,4,4,0,0.0
CL06431,64,9741,2,14.83,7,0,0,0.0
CL06432,22,2468,14,7.36,4,2,1,1787.54
CL06433,60,7230,4,2.43,7,2,0,0.0
CL06434,42,9116,2,7.64,4,3,1,1607.73
CL06435,35,7811,5,1.84,3,0,1,2470.84
CL06436,30,2421,13,15.9,8,2,0,0.0
CL06437,60,8987,1,14.71,3,4,0,0.0
CL06438,31,1285,17,0.19,8,0,1,348.91
CL06439,45,3745,5,14.48,2,3,1,2047.21
CL06440,35,8108,4,15.59,3,3,0,0.0
CL06441,45,5464,13,18.17,4,4,0,0.0
CL06442,44,2445,16,29.1,3,2,1,571.91
CL06443,49,6837,10,29.48,6,2,0,0.0
CL06444,64,2466,0,15.81,9,3,1,2393.75
CL06445,26,8167,9,25.36,8,1,1,2958.12
CL06446,57,9479,8,2.55,4,3,1,2676.11
CL06447,49,5426,19,15.93,2,3,0,0.0
CL06448,37,6932,11,20.37,1,0,1,3210.08
CL06449,45,2178,0,16.94,4,4,1,979.16
CL06450,50,3551,17,6.92,5,0,0,0.0
CL06451,21,5370,11,1.88,2,3,1,2430.36
CL06452,63,7322,1,11.6,3,0,0,0.0
CL06453,51,5862,0,19.43,4,2,1,3450.43
CL06454,20,6855,0,29.75,3,3,0,0.0
CL06455,43,2203,0,7.1,8,2,0,0.0
CL06456,25,8349,11,27.53,2,2,0,0.0
CL06457,23,7386,6,2.05,9,4,0,0.0
CL06458,33,2119,3,27.93,6,2,1,2188.37
CL06459,41,9388,19,24.97,1,0,1,3130.36
CL06460,56,4975,3,0.63,8,0,0,0.0
CL06461,47,9717,14,8.95,6,1,1,3300.42
CL06462,62,2292,0,1.53,4,4,0,0.0
CL06463,30,4655,5,29.87,6,1,0,0.0
CL06464,22,5786,13,12.84,2,2,1,3411.21
CL06465,42,3217,13,19.87,1,3,0,0.0
CL06466,37,7590,9,7.03,6,0,1,2497.87
CL06467,35,2017,6,28.01,8,3,0,0.0
CL06468,64,6176,11,8.23,5,1,1,3178.46
CL06469,35,4590,18,7.81,8,1,1,1764.79
CL06470,19,9239,8,9.44,3,0,1,1439.13
CL06471,27,7176,2,13.87,6,1,1,2917.31
CL06472,62,7647,3,0.56,1,3,1,2773.93
CL06473,64,5722,12,17.94,3,1,0,0.0
CL06474,29,7015,9,0.95,4,3,0,0.0
CL06475,64,6122,13,16.18,5,2,0,0.0
CL06476,30,8683,5,13.74,3,4,1,3601.74
CL06477,64,3089,7,7.28,8,0,0,0.0
CL06478,28,3056,18,9.89,5,1,0,0.0
CL06479,36,4680,9,21.17,7,0,0,0.0
CL06480,52,5885,4,0.29,5,1,1,1630.52
CL06481,56,4114,4,9.5,8,2,0,0.0
CL06482,43,8383,4,20.41,1,3,0,0.0
CL06483,63,2629,8,4.57,3,0,1,2557.02
CL06484,31,2543,8,16.81,3,2,1,1951.81
CL06485,62,8512,14,5.07,3,2,0,0.0
CL06486,61,6769,8,4.64,6,4,1,2890.37
CL06487,41,2904,13,23.17,9,2,0,0.0
CL06488,58,2436,5,8.0,6,4,0,0.0
CL06489,18,6031,19,11.27,5,2,0,0.0
CL06490,60,4317,7,21.9,1,3,0,0.0
CL06491,39,5116,1,5.39,2,2,0,0.0
CL06492,40,5552,4,15.95,1,3,0,0.0
CL06493,36,6563,16,27.53,6,1,1,3051.79
CL06494,35,7123,9,16.61,3,2,1,1969.76
CL06495,29,4061,13,1.47,5,2,1,3269.69
CL06496,45,9089,17,17.69,6,1,1,3317.79
CL06497,45,9456,0,2.7,5,4,0,0.0
CL06498,50,4731,1,8.46,3,3,0,0.0
CL06499,36,7327,3,25.49,2,1,0,0.0
CL06500,45,4317,12,0.33,2,1,0,0.0
CL06501,54,3046,15,2.31,2,0,0,0.0
CL06502,43,4144,4,10.9,4,1,0,0.0
CL06503,52,4221,9,29.98,4,4,1,3290.28
CL06504,51,6064,16,8.76,3,4,1,2622.82
CL06505,52,1722,10,4.72,8,4,0,0.0
CL06506,57,8775,4,16.48,4,3,1,2134.68
CL06507,33,8564,14,15.58,8,3,1,2242.95
CL06508,55,9275,3,13.49,3,2,1,3845.64
CL06509,30,5835,6,28.4,2,1,0,0.0
CL06510,40,4819,9,8.4,8,4,0,0.0
CL06511,39,4364,3,8.8,6,1,0,0.0
CL06512,33,7089,19,4.21,2,2,1,2168.52
CL06513,45,5318,4,20.92,7,2,0,0.0
CL06514,52,7936,4,9.64,7,4,1,1822.75
CL06515,62,3780,10,24.08,4,1,1,3022.83
CL06516,63,8398,18,29.15,8,2,1,1508.58
CL06517,25,3452,4,1.31,3,0,1,822.0
CL06518,61,6288,7,29.79,9,3,1,2635.31
CL06519,39,9520,6,7.62,5,1,1,3435.45
CL06520,38,1425,7,12.6,3,4,0,0.0
CL06521,43,9961,12,23.33,9,2,1,2772.57
CL06522,57,4975,4,19.96,2,2,0,0.0
CL06523,38,9799,17,23.35,2,2,0,0.0
CL06524,42,7669,8,13.99,3,3,0,0.0
CL06525,58,3124,1,27.48,9,1,0,0.0
CL06526,18,2300,15,23.7,3,2,0,0.0
CL06527,23,6015,13,9.28,5,3,1,2817.86
CL06528,40,9657,16,28.45,9,0,0,0.0
CL06529,40,2964,5,28.83,6,1,0,0.0
CL06530,60,6567,2,12.45,6,4,0,0.0
CL06531,60,6279,16,19.56,1,1,0,0.0
CL06532,40,3360,12,24.44,2,2,0,0.0
CL06533,49,3039,5,24.52,9,4,1,977.59
CL06534,47,2184,7,0.42,8,1,1,1259.73
CL06535,30,4934,5,18.87,2,4,0,0.0
CL06536,60,6794,15,29.21,5,1,0,0.0
CL06537,35,9172,5,6.94,5,0,0,0.0
CL06538,40,1777,16,23.87,6,0,0,0.0
CL06539,32,4379,2,16.03,4,0,0,0.0
CL06540,50,3418,11,6.64,9,1,0,0.0
CL06541,38,5077,5,1.53,5,4,1,866.23
CL06542,56,3439,6,22.8,4,0,1,2508.69
CL06543,40,8804,10,9.49,9,3,0,0.0
CL06544,44,6269,8,11.27,2,3,1,1167.49
CL06545,62,6587,15,14.56,2,0,0,0.0
CL06546,61,2989,4,15.22,3,0,1,1801.19
CL06547,35,8868,14,6.19,4,2,1,3331.71
CL06548,41,1944,3,20.12,9,3,0,0.0
CL06549,64,9220,4,20.78,5,3,0,0.0
CL06550,57,2897,6,4.27,2,0,0,0.0
CL06551,59,6751,2,15.99,3,2,1,1908.49
CL06552,24,6150,3,18.28,8,4,0,0.0
CL06553,37,2697,14,5.59,6,2,1,2317.54
CL06554,44,6885,1,26.83,5,2,0,0.0
CL06555,23,2665,4,14.48,4,3,1,563.39
CL06556,44,9951,6,3.45,4,0,0,0.0
CL06557,26,2785,16,10.03,8,0,1,1044.08
CL06558,62,6948,7,14.31,6,0,1,3118.79
CL06559,48,3607,8,0.3,5,2,0,0.0
CL06560,38,9590,9,0.96,5,2,0,0.0
CL06561,43,3630,10,1.67,6,1,0,0.0
CL06562,57,8660,0,16.14,3,4,1,2176.08
CL06563,62,1238,14,10.08,7,1,0,0.0
CL06564,30,4536,7,26.79,1,4,0,0.0
CL06565,40,4861,18,16.78,5,1,1,1360.87
CL06566,37,9491,11,22.8,6,1,1,3800.85
CL06567,54,8899,5,20.61,2,1,0,0.0
CL06568,45,8145,9,15.61,2,1,1,1176.77
CL06569,34,6861,4,22.34,9,2,0,0.0
CL06570,45,1248,6,16.34,2,4,0,0.0
CL06571,58,5323,6,11.56,3,1,1,3428.57
CL06572,19,8101,8,13.07,1,1,0,0.0
CL06573,42,3860,14,25.16,9,0,1,1137.81
CL06574,58,1723,5,16.9,1,2,1,2509.25
CL06575,23,1569,15,11.32,4,3,1,1661.13
CL06576,28,9411,6,5.39,7,0,0,0.0
CL06577,55,3834,14,14.86,2,3,0,0.0
CL06578,23,8928,1,7.57,8,1,0,0.0
CL06579,62,7671,7,28.67,8,4,0,0.0
CL06580,28,3122,11,14.73,3,3,1,2970.29
CL06581,31,5000,10,0.27,4,3,0,0.0
CL06582,19,4089,5,2.79,7,3,0,0.0
CL06583,57,8165,19,8.53,5,4,1,1445.12
CL06584,20,8210,12,2.76,5,0,1,1233.46
CL06585,52,1049,15,26.82,2,2,0,0.0
CL06586,50,1514,7,25.63,6,4,1,3153.69
CL06587,41,5671,16,29.13,4,0,0,0.0
CL06588,36,8749,12,21.19,5,1,1,3893.69
CL06589,35,2165,3,19.36,5,0,0,0.0
CL06590,41,1414,19,27.7,2,3,0,0.0
CL06591,62,2104,9,28.39,8,0,1,693.56
CL06592,52,5858,19,26.32,1,0,0,0.0
CL06593,18,4356,15,25.84,2,1,0,0.0
CL06594,53,3416,16,20.15,7,1,0,0.0
CL06595,42,6611,7,0.05,7,0,0,0.0
CL06596,62,6465,10,12.89,2,4,0,0.0
CL06597,60,9395,4,19.07,1,1,1,1494.6
CL06598,51,8192,15,16.41,1,3,1,2162.46
CL06599,42,6672,7,24.63,1,4,0,0.0
CL06600,33,9260,15,24.57,6,0,1,2969.15
CL06601,51,9707,3,17.96,7,3,1,2343.96
CL06602,46,4563,5,0.66,2,3,0,0.0
CL06603,36,7383,7,11.08,6,4,0,0.0
CL06604,40,9898,8,6.86,4,0,1,2286.78
CL06605,36,7833,12,10.16,9,3,0,0.0
CL06606,42,5752,16,18.52,8,1,1,1910.18
CL06607,33,9123,8,1.99,8,1,0,0.0
CL06608,26,4785,12,0.67,2,4,0,0.0
CL06609,18,9535,8,13.11,5,1,1,2260.71
CL06610,59,9727,5,23.81,2,2,0,0.0
CL06611,36,9546,9,0.92,3,0,0,0.0
CL06612,50,6023,4,25.47,8,3,1,3009.91
CL06613,51,1982,6,11.52,5,3,1,3153.49
CL06614,33,2345,10,3.55,4,4,1,1811.88
CL06615,61,6691,8,17.02,5,4,1,1158.78
CL06616,57,7002,9,28.57,8,3,0,0.0
CL06617,35,1526,10,16.28,7,1,0,0.0
CL06618,51,7647,2,20.6,6,4,0,0.0
CL06619,42,8252,7,24.49,2,2,0,0.0
CL06620,62,1930,16,23.98,5,4,1,1470.46
CL06621,23,3282,6,2.19,9,1,1,3112.31
CL06622,38,2946,11,22.23,9,0,1,1606.69
CL06623,23,4360,15,28.48,9,2,1,2533.06
CL06624,49,9112,14,21.02,3,4,0,0.0
CL06625,58,3925,12,25.09,9,0,0,0.0
CL06626,60,4625,17,14.57,9,0,1,1223.78
CL06627,56,6469,17,9.57,5,3,0,0.0
CL06628,48,2223,4,20.29,6,1,1,722.08
CL06629,59,8110,13,14.77,7,3,1,2269.15
CL06630,27,5992,10,26.86,6,1,1,2367.41
CL06631,47,9814,2,29.23,5,0,0,0.0
CL06632,35,5787,16,24.59,1,4,1,2095.25
CL06633,41,7818,11,29.78,4,1,0,0.0
CL06634,26,5726,2,10.45,8,1,0,0.0
CL06635,48,3372,1,26.87,8,0,0,0.0
CL06636,32,4299,3,9.9,6,2,0,0.0
CL06637,21,7451,17,3.54,3,0,1,3517.16
CL06638,57,9583,19,18.64,8,0,0,0.0
CL06639,26,4809,13,13.65,7,1,0,0.0
CL06640,62,3407,7,27.65,9,0,0,0.0
CL06641,26,5864,1,14.77,3,3,0,0.0
CL06642,43,6027,18,27.83,6,0,0,0.0
CL06643,21,5260,9,2.36,1,4,1,3466.0
CL06644,34,5828,4,24.92,8,0,1,2985.59
CL06645,33,9772,10,22.77,2,0,0,0.0
CL06646,32,9315,8,21.6,5,4,0,0.0
CL06647,52,2874,15,10.65,6,2,0,0.0
CL06648,22,9715,4,23.51,4,2,1,1433.99
CL06649,22,4123,14,14.5,9,2,0,0.0
CL06650,37,5224,13,21.46,3,3,1,1675.02
CL06651,32,6254,8,16.57,2,4,1,1381.03
CL06652,35,4198,19,4.72,3,3,1,839.95
CL06653,64,8082,4,1.94,5,3,0,0.0
CL06654,19,2210,14,10.99,1,3,0,0.0
CL06655,46,6404,8,27.98,4,4,1,1899.26
CL06656,30,5117,3,15.89,1,1,1,2091.62
CL06657,21,6429,3,24.07,9,1,1,1638.63
CL06658,59,9689,19,17.28,3,2,0,0.0
CL06659,62,5758,6,28.74,2,3,1,1583.57
CL06660,27,9182,14,11.08,5,2,0,0.0
CL06661,48,9916,16,1.71,1,3,0,0.0
CL06662,58,1375,17,23.42,7,2,1,2969.29
CL06663,25,8413,6,21.16,9,0,0,0.0
CL06664,20,5398,18,15.83,1,4,0,0.0
CL06665,63,4859,9,9.79,8,3,0,0.0
CL06666,26,2686,12,5.65,8,3,0,0.0
CL06667,47,6012,1,14.47,7,3,0,0.0
